Monto	Unidad Monetaria	Valor UF	M2	Baños	Dormitorios	Comuna
315000	CLP	8,04	39	1	2	Independencia
390000	CLP	9,95	38	1	2	Independencia
235000	CLP	6	30	1	1	Independencia
580000	CLP	14,8	65	2	3	Independencia
300000	CLP	7,66	30	1	1	Independencia
400000	CLP	10,21	43	1	2	Independencia
270000	CLP	6,89	34	1	1	Independencia
250000	CLP	6,38	36	1	1	Independencia
270000	CLP	6,89	33	1	1	Independencia
450000	CLP	11,49	43	1	2	Independencia
430000	CLP	10,98	49	2	2	Independencia
400000	CLP	10,21	70	1	3	Independencia
240000	CLP	6,13	29	1	1	Independencia
250000	CLP	6,38	35	1	1	Independencia
250000	CLP	6,38	35	1	1	Independencia
150000	CLP	3,83	35	1	1	Independencia
175000	CLP	4,47	61	1	2	Independencia
320000	CLP	8,17	39	1	1	Independencia
280000	CLP	7,15	45	1	2	Independencia
330000	CLP	8,42	52	1	2	Independencia
270000	CLP	6,89	34	1	1	Independencia
250000	CLP	6,38	32	1	1	Independencia
450000	CLP	11,49	46	1	2	Independencia
450000	CLP	11,49	43	1	2	Independencia
250000	CLP	6,38	32	1	1	Independencia
310000	CLP	7,91	44	1	2	Independencia
250000	CLP	6,38	32	1	1	Independencia
330000	CLP	8,42	39	1	2	Independencia
300000	CLP	7,66	34	1	1	Independencia
380000	CLP	9,7	54	2	2	Independencia
380000	CLP	9,7	46	1	2	Independencia
270000	CLP	6,89	30	1	1	Independencia
190000	CLP	4,85	28	1	1	Independencia
200000	CLP	5,1	28	1	1	Independencia
340000	CLP	8,68	40	1	2	Independencia
380000	CLP	9,7	50	1	2	Independencia
240000	CLP	6,13	40	1	1	Independencia
290000	CLP	7,4	30	1	1	Independencia
300000	CLP	7,66	30	1	1	Independencia
290000	CLP	7,4	32	1	1	Independencia
260000	CLP	6,64	29	1	1	Independencia
320000	CLP	8,17	47	1	2	Independencia
220000	CLP	5,62	30	1	1	Independencia
260000	CLP	6,64	25	1	1	Independencia
200000	CLP	5,1	30	1	1	Independencia
330000	CLP	8,42	38	1	2	Independencia
290000	CLP	7,4	40	1	2	Independencia
250000	CLP	6,38	36	1	1	Independencia
340000	CLP	8,68	45	1	2	Independencia
295000	CLP	7,53	47	1	1	Independencia
260000	CLP	6,64	33	1	1	Independencia
150000	CLP	3,83	33	1	1	Independencia
300000	CLP	7,66	45	1	2	Independencia
300000	CLP	7,66	50	1	3	Independencia
325000	CLP	8,3	42	1	2	Independencia
200000	CLP	5,1	27	1	1	Independencia
275000	CLP	7,02	55	2	2	Independencia
550000	CLP	14,04	55	2	2	Independencia
300000	CLP	7,66	40	1	2	Independencia
300000	CLP	7,66	40	1	2	Independencia
270000	CLP	6,89	30	1	1	Independencia
255000	CLP	6,51	28	1	1	Independencia
320000	CLP	8,17	39	1	2	Independencia
270000	CLP	6,89	33	1	1	Independencia
245000	CLP	6,25	28	1	1	Independencia
280000	CLP	7,15	30	1	1	Independencia
420000	CLP	10,72	40	1	2	Independencia
370000	CLP	9,44	52	1	3	Independencia
6	UF	6	20	1	1	Independencia
9	UF	9	40	2	2	Independencia
330000	CLP	8,42	30	1	1	Independencia
600000	CLP	15,31	70	2	3	Independencia
6	UF	6	30	1	1	Independencia
480000	CLP	12,25	60	1	2	Independencia
314000	CLP	8,01	30	1	1	Independencia
290000	CLP	7,4	33	1	1	Independencia
340000	CLP	8,68	48	1	2	Independencia
360000	CLP	9,19	40	1	2	Independencia
395000	CLP	10,08	44	1	2	Independencia
405000	CLP	10,34	59	2	2	Independencia
410000	CLP	10,46	55	2	2	Independencia
250000	CLP	6,38	37	1	1	Independencia
345000	CLP	8,81	37	1	1	Independencia
250000	CLP	6,38	24	1	1	Independencia
345000	CLP	8,81	34	1	1	Independencia
230000	CLP	5,87	29	1	1	Independencia
250000	CLP	6,38	35	1	1	Independencia
250000	CLP	6,38	35	1	1	Independencia
215000	CLP	5,49	30	1	1	Independencia
340000	CLP	8,68	27	1	1	Independencia
230000	CLP	5,87	30	1	1	Independencia
340000	CLP	8,68	44	2	2	Independencia
190000	CLP	4,85	35	1	1	Independencia
320000	CLP	8,17	46	1	2	Independencia
320000	CLP	8,17	43	1	2	Independencia
250000	CLP	6,38	28	1	1	Independencia
250000	CLP	6,38	33	1	1	Independencia
260000	CLP	6,64	28	1	1	Independencia
290000	CLP	7,4	36	1	1	Independencia
330000	CLP	8,42	40	1	2	Independencia
350000	CLP	8,93	50	1	2	Independencia
350000	CLP	8,93	42	1	2	Independencia
250000	CLP	6,38	32	1	1	Independencia
315000	CLP	8,04	41	1	2	Independencia
330000	CLP	8,42	48	2	2	Independencia
420000	CLP	10,72	47	1	3	Independencia
250000	CLP	6,38	29	1	1	Independencia
400000	CLP	10,21	56	2	2	Independencia
350000	CLP	8,93	42	1	1	Independencia
365000	CLP	9,32	37	1	1	Independencia
280000	CLP	7,15	32	1	1	Independencia
225000	CLP	5,74	30	1	1	Independencia
250000	CLP	6,38	35	1	1	Independencia
300000	CLP	7,66	33	1	1	Independencia
485000	CLP	12,38	67	2	3	Independencia
370000	CLP	9,44	32	1	1	Independencia
240000	CLP	6,13	29	1	1	Independencia
240000	CLP	6,13	29	1	1	Independencia
450000	CLP	11,49	55	1	3	Independencia
500000	CLP	12,76	65	2	3	Independencia
430000	CLP	10,98	50	1	3	Independencia
305000	CLP	7,78	31	1	1	Independencia
310000	CLP	7,91	31	1	1	Independencia
308871	CLP	7,88	31	1	1	Independencia
412130	CLP	10,52	46	2	2	Independencia
306335	CLP	7,82	31	1	1	Independencia
311914	CLP	7,96	30	1	1	Independencia
311034	CLP	7,94	30	1	1	Independencia
326266	CLP	8,33	31	1	1	Independencia
345000	CLP	8,81	34	1	1	Independencia
381000	CLP	9,72	36	1	1	Independencia
315828	CLP	8,06	31	1	1	Independencia
490000	CLP	12,51	61	2	3	Independencia
422000	CLP	10,77	52	2	2	Independencia
426980	CLP	10,9	46	2	2	Independencia
321475	CLP	8,21	30	1	1	Independencia
326226	CLP	8,33	31	1	1	Independencia
510000	CLP	13,02	52	2	2	Independencia
318308	CLP	8,12	30	1	1	Independencia
382000	CLP	9,75	35	1	1	Independencia
392601	CLP	10,02	46	2	2	Independencia
308364	CLP	7,87	30	1	1	Independencia
307857	CLP	7,86	30	1	1	Independencia
518000	CLP	13,22	56	2	2	Independencia
310252	CLP	7,92	31	1	1	Independencia
450950	CLP	11,51	46	2	2	Independencia
412582	CLP	10,53	46	2	2	Independencia
509000	CLP	12,99	52	2	2	Independencia
325170	CLP	8,3	31	1	1	Independencia
411223	CLP	10,5	46	2	2	Independencia
499000	CLP	12,74	52	2	2	Independencia
324000	CLP	8,27	29	1	1	Independencia
319000	CLP	8,14	29	1	1	Independencia
496000	CLP	12,66	61	2	3	Independencia
314000	CLP	8,01	30	1	1	Independencia
380000	CLP	9,7	42	1	2	Independencia
380000	CLP	9,7	36	1	2	Independencia
507000	CLP	12,94	52	2	2	Independencia
475000	CLP	12,12	53	2	2	Independencia
380000	CLP	9,7	36	1	2	Independencia
360150	CLP	9,19	38	1	2	Independencia
419000	CLP	10,69	52	2	2	Independencia
497000	CLP	12,69	61	2	3	Independencia
492000	CLP	12,56	61	2	3	Independencia
426000	CLP	10,87	53	2	2	Independencia
407601	CLP	10,4	46	2	2	Independencia
489000	CLP	12,48	64	2	3	Independencia
397563	CLP	10,15	46	2	2	Independencia
403016	CLP	10,29	46	2	2	Independencia
428000	CLP	10,92	53	2	2	Independencia
313660	CLP	8,01	30	1	1	Independencia
441923	CLP	11,28	46	2	2	Independencia
314613	CLP	8,03	30	1	1	Independencia
398468	CLP	10,17	46	2	2	Independencia
307664	CLP	7,85	30	1	1	Independencia
438000	CLP	11,18	53	2	2	Independencia
320000	CLP	8,17	30	1	1	Independencia
319963	CLP	8,17	31	1	1	Independencia
323586	CLP	8,26	30	1	1	Independencia
394393	CLP	10,07	46	2	2	Independencia
322672	CLP	8,24	32	1	1	Independencia
422467	CLP	10,78	46	2	2	Independencia
320602	CLP	8,18	32	1	1	Independencia
320084	CLP	8,17	30	1	1	Independencia
304064	CLP	7,76	31	1	1	Independencia
424571	CLP	10,84	46	2	2	Independencia
425535	CLP	10,86	46	2	2	Independencia
517680	CLP	13,21	49	2	2	Independencia
307236	CLP	7,84	31	1	1	Independencia
324165	CLP	8,27	31	1	1	Independencia
409865	CLP	10,46	46	2	2	Independencia
324000	CLP	8,27	30	1	1	Independencia
403468	CLP	10,3	46	2	2	Independencia
324691	CLP	8,29	31	1	1	Independencia
440921	CLP	11,25	46	2	2	Independencia
315761	CLP	8,06	32	1	1	Independencia
397110	CLP	10,14	46	2	2	Independencia
317337	CLP	8,1	31	1	1	Independencia
421996	CLP	10,77	46	2	2	Independencia
319567	CLP	8,16	30	1	1	Independencia
323114	CLP	8,25	31	1	1	Independencia
303013	CLP	7,73	31	1	1	Independencia
327281	CLP	8,35	30	1	1	Independencia
307349	CLP	7,84	30	1	1	Independencia
322064	CLP	8,22	31	1	1	Independencia
305114	CLP	7,79	30	1	1	Independencia
313874	CLP	8,01	31	1	1	Independencia
323059	CLP	8,25	31	1	1	Independencia
316197	CLP	8,07	30	1	1	Independencia
396204	CLP	10,11	46	2	2	Independencia
317252	CLP	8,1	30	1	1	Independencia
326754	CLP	8,34	30	1	1	Independencia
317497	CLP	8,1	30	1	1	Independencia
316979	CLP	8,09	30	1	1	Independencia
315669	CLP	8,06	31	1	1	Independencia
302278	CLP	7,72	31	1	1	Independencia
321637	CLP	8,21	30	1	1	Independencia
321539	CLP	8,21	31	1	1	Independencia
324642	CLP	8,29	31	1	1	Independencia
324114	CLP	8,27	30	1	1	Independencia
323640	CLP	8,26	31	1	1	Independencia
314085	CLP	8,02	31	1	1	Independencia
327842	CLP	8,37	31	1	1	Independencia
438000	CLP	11,18	53	2	2	Independencia
309842	CLP	7,91	30	1	1	Independencia
309317	CLP	7,89	30	1	1	Independencia
306691	CLP	7,83	30	1	1	Independencia
429389	CLP	10,96	46	2	2	Independencia
322590	CLP	8,23	31	1	1	Independencia
316462	CLP	8,08	30	1	1	Independencia
327317	CLP	8,35	31	1	1	Independencia
312084	CLP	7,97	32	1	1	Independencia
323189	CLP	8,25	30	1	1	Independencia
315427	CLP	8,05	31	1	1	Independencia
314392	CLP	8,02	31	1	1	Independencia
308266	CLP	7,87	30	1	1	Independencia
325741	CLP	8,31	31	1	1	Independencia
307216	CLP	7,84	30	1	1	Independencia
313357	CLP	8	31	1	1	Independencia
312322	CLP	7,97	31	1	1	Independencia
306165	CLP	7,81	30	1	1	Independencia
305640	CLP	7,8	30	1	1	Independencia
317862	CLP	8,11	32	1	1	Independencia
304590	CLP	7,77	30	1	1	Independencia
312839	CLP	7,98	31	1	1	Independencia
316811	CLP	8,09	32	1	1	Independencia
314710	CLP	8,03	32	1	1	Independencia
318014	CLP	8,12	32	1	1	Independencia
325698	CLP	8,31	31	1	1	Independencia
345000	CLP	8,81	34	1	1	Independencia
347000	CLP	8,86	45	2	2	Independencia
345000	CLP	8,81	34	1	1	Independencia
345000	CLP	8,81	45	2	2	Independencia
312000	CLP	7,96	22	1	1	Independencia
265000	CLP	6,76	28	1	1	Independencia
345000	CLP	8,81	31	1	1	Independencia
292000	CLP	7,45	28	1	1	Independencia
429000	CLP	10,95	42	1	2	Independencia
390000	CLP	9,95	46	1	3	Independencia
315000	CLP	8,04	31	1	1	Independencia
390000	CLP	9,95	46	1	3	Independencia
392000	CLP	10,01	37	1	2	Independencia
380000	CLP	9,7	37	1	2	Independencia
380000	CLP	9,7	36	1	2	Independencia
390000	CLP	9,95	45	1	2	Independencia
375000	CLP	9,57	42	1	2	Independencia
265000	CLP	6,76	30	1	1	Independencia
385000	CLP	9,83	45	1	2	Independencia
460000	CLP	11,74	48	2	2	Independencia
395000	CLP	10,08	32	1	2	Independencia
570000	CLP	14,55	63	2	3	Independencia
305000	CLP	7,78	30	1	1	Independencia
365000	CLP	9,32	34	1	2	Independencia
230000	CLP	5,87	25	1	1	Independencia
350000	CLP	8,93	44	1	2	Independencia
305000	CLP	7,78	31	1	1	Independencia
305000	CLP	7,78	31	1	1	Independencia
315000	CLP	8,04	38	1	2	Independencia
290000	CLP	7,4	31	1	1	Independencia
305000	CLP	7,78	34	1	2	Independencia
270000	CLP	6,89	28	1	1	Independencia
280000	CLP	7,15	32	1	1	Independencia
400000	CLP	10,21	45	1	2	Independencia
280000	CLP	7,15	28	1	2	Independencia
274000	CLP	6,99	30	1	1	Independencia
210000	CLP	5,36	26	1	1	Independencia
280000	CLP	7,15	27	1	1	Independencia
275000	CLP	7,02	25	1	1	Independencia
270000	CLP	6,89	28	1	1	Independencia
255000	CLP	6,51	28	1	1	Independencia
250000	CLP	6,38	28	1	1	Independencia
380000	CLP	9,7	66	2	3	Independencia
250000	CLP	6,38	27	1	1	Independencia
350000	CLP	8,93	34	1	1	Independencia
370000	CLP	9,44	45	1	2	Independencia
370000	CLP	9,44	37	1	2	Independencia
370000	CLP	9,44	37	1	2	Independencia
385000	CLP	9,83	42	2	2	Independencia
385000	CLP	9,83	44	2	2	Independencia
430000	CLP	10,98	43	2	2	Independencia
270000	CLP	6,89	27	1	1	Independencia
250000	CLP	6,38	32	1	1	Independencia
370000	CLP	9,44	38	1	2	Independencia
340000	CLP	8,68	40	1	2	Independencia
290000	CLP	7,4	38	1	1	Independencia
240000	CLP	6,13	28	1	1	Independencia
280000	CLP	7,15	27	1	1	Independencia
200000	CLP	5,1	24	1	1	Independencia
270000	CLP	6,89	30	1	1	Independencia
405000	CLP	10,34	51	2	2	Independencia
430000	CLP	10,98	53	1	3	Independencia
470000	CLP	12	52	2	2	Independencia
290000	CLP	7,4	45	1	2	Independencia
360000	CLP	9,19	80	1	3	Independencia
250000	CLP	6,38	30	1	1	Independencia
265000	CLP	6,76	30	1	1	Independencia
265000	CLP	6,76	30	1	1	Independencia
280000	CLP	7,15	30	1	1	Independencia
265000	CLP	6,76	30	1	1	Independencia
200000	CLP	5,1	50	1	2	Independencia
360000	CLP	9,19	41	1	1	Independencia
380000	CLP	9,7	48	1	2	Independencia
309000	CLP	7,89	31	1	1	Independencia
385000	CLP	9,83	43	1	2	Independencia
430000	CLP	10,98	48	1	3	Independencia
309000	CLP	7,89	29	1	1	Independencia
350000	CLP	8,93	55	2	2	Independencia
375000	CLP	9,57	39	1	2	Independencia
385000	CLP	9,83	39	1	2	Independencia
390000	CLP	9,95	37	1	2	Independencia
350000	CLP	8,93	42	1	2	Independencia
350000	CLP	8,93	42	1	2	Independencia
350000	CLP	8,93	40	1	2	Independencia
350000	CLP	8,93	42	1	2	Independencia
350000	CLP	8,93	42	1	2	Independencia
350000	CLP	8,93	42	1	2	Independencia
350000	CLP	8,93	42	1	2	Independencia
351500	CLP	8,97	41	1	2	Independencia
380000	CLP	9,7	55	2	2	Independencia
390000	CLP	9,95	50	2	2	Independencia
350000	CLP	8,93	40	1	1	Independencia
392000	CLP	10,01	42	2	2	Independencia
360000	CLP	9,19	37	1	1	Independencia
295000	CLP	7,53	29	1	1	Independencia
300000	CLP	7,66	29	1	1	Independencia
377500	CLP	9,64	40	1	2	Independencia
300000	CLP	7,66	29	1	1	Independencia
392000	CLP	10,01	41	2	2	Independencia
300000	CLP	7,66	29	1	1	Independencia
230000	CLP	5,87	35	1	1	Independencia
350000	CLP	8,93	45	1	2	Independencia
300000	CLP	7,66	29	1	1	Independencia
300000	CLP	7,66	29	1	1	Independencia
300000	CLP	7,66	29	1	1	Independencia
315500	CLP	8,05	29	1	1	Independencia
300000	CLP	7,66	29	1	1	Independencia
270000	CLP	6,89	27	1	1	Independencia
460000	CLP	11,74	70	2	3	Independencia
280000	CLP	7,15	29	1	1	Independencia
413000	CLP	10,54	68	2	2	Independencia
385000	CLP	9,83	39	1	2	Independencia
150000	CLP	3,83	30	1	1	Independencia
289000	CLP	7,38	28	1	1	Independencia
368500	CLP	9,41	36	1	2	Independencia
372000	CLP	9,49	36	1	2	Independencia
310000	CLP	7,91	26	1	1	Independencia
430000	CLP	10,98	48	1	3	Independencia
368500	CLP	9,41	36	1	2	Independencia
299000	CLP	7,63	28	1	1	Independencia
299000	CLP	7,63	28	1	1	Independencia
299000	CLP	7,63	28	1	1	Independencia
360000	CLP	9,19	42	1	2	Independencia
350000	CLP	8,93	42	1	2	Independencia
371500	CLP	9,48	36	1	2	Independencia
299000	CLP	7,63	28	1	1	Independencia
299000	CLP	7,63	28	1	1	Independencia
320000	CLP	8,17	28	1	1	Independencia
299000	CLP	7,63	28	1	1	Independencia
360000	CLP	9,19	42	1	2	Independencia
299000	CLP	7,63	28	1	1	Independencia
299000	CLP	7,63	28	1	1	Independencia
350000	CLP	8,93	42	1	2	Independencia
352000	CLP	8,98	42	1	2	Independencia
402000	CLP	10,26	40	2	2	Independencia
399000	CLP	10,18	41	2	2	Independencia
402000	CLP	10,26	43	2	2	Independencia
360000	CLP	9,19	42	1	2	Independencia
397000	CLP	10,13	40	2	2	Independencia
399000	CLP	10,18	41	2	2	Independencia
372500	CLP	9,51	41	2	2	Independencia
360000	CLP	9,19	42	1	2	Independencia
403500	CLP	10,3	43	2	2	Independencia
399000	CLP	10,18	44	2	2	Independencia
261000	CLP	6,66	28	1	1	Independencia
261000	CLP	6,66	28	1	1	Independencia
271000	CLP	6,92	26	1	1	Independencia
276000	CLP	7,04	28	1	1	Independencia
261000	CLP	6,66	28	1	1	Independencia
279000	CLP	7,12	28	1	1	Independencia
279000	CLP	7,12	28	1	1	Independencia
259000	CLP	6,61	28	1	1	Independencia
420000	CLP	10,72	43	2	2	Independencia
330500	CLP	8,44	38	1	2	Independencia
330500	CLP	8,44	38	1	2	Independencia
355000	CLP	9,06	38	1	1	Independencia
230000	CLP	5,87	26	1	1	Independencia
270000	CLP	6,89	30	1	1	Independencia
250000	CLP	6,38	30	1	1	Independencia
230000	CLP	5,87	24	1	1	Independencia
240000	CLP	6,13	24	1	1	Independencia
360000	CLP	9,19	45	1	2	Independencia
275000	CLP	7,02	31	1	1	Independencia
249000	CLP	6,36	38	1	1	Independencia
250000	CLP	6,38	30	1	1	Independencia
489000	CLP	12,48	54	2	2	Independencia
340000	CLP	8,68	50	1	2	Independencia
299000	CLP	7,63	30	1	1	Independencia
360150	CLP	9,19	41	1	2	Independencia
270000	CLP	6,89	34	1	1	Independencia
300000	CLP	7,66	30	1	1	Independencia
500000	CLP	12,76	66	2	2	Independencia
320000	CLP	8,17	40	1	1	Independencia
310000	CLP	7,91	40	1	2	Independencia
270000	CLP	6,89	30	1	1	Independencia
450000	CLP	11,49	58	2	2	Independencia
330000	CLP	8,42	33	1	1	Independencia
280000	CLP	7,15	28	1	1	Independencia
320000	CLP	8,17	27	1	1	Independencia
280000	CLP	7,15	26	1	1	Independencia
470000	CLP	12	52	2	2	Independencia
280000	CLP	7,15	35	1	1	Independencia
270000	CLP	6,89	28	1	1	Independencia
500000	CLP	12,76	66	2	2	Independencia
250000	CLP	6,38	29	1	1	Independencia
500000	CLP	12,76	63	1	1	Independencia
300000	CLP	7,66	40	1	2	Independencia
440000	CLP	11,23	42	2	2	Independencia
260000	CLP	6,64	32	1	1	Independencia
180000	CLP	4,59	35	1	1	Independencia
350000	CLP	8,93	38	1	2	Independencia
250000	CLP	6,38	28	1	1	Independencia
280000	CLP	7,15	30	1	1	Independencia
650000	CLP	16,59	73	2	3	Independencia
650000	CLP	16,59	66	2	3	Independencia
400000	CLP	10,21	34	1	1	Independencia
510000	CLP	13,02	58	2	3	Independencia
345000	CLP	8,81	42	2	2	Independencia
600000	CLP	15,31	66	2	3	Independencia
450000	CLP	11,49	59	1	2	Independencia
450000	CLP	11,49	51	1	2	Independencia
250000	CLP	6,38	28	1	1	Independencia
450000	CLP	11,49	52	2	2	Independencia
400000	CLP	10,21	40	1	2	Independencia
280000	CLP	7,15	36	1	1	Independencia
380000	CLP	9,7	38	1	1	Independencia
250000	CLP	6,38	39	1	1	Independencia
340000	CLP	8,68	41	1	2	Independencia
290000	CLP	7,4	35	1	1	Independencia
410000	CLP	10,46	43	2	2	Independencia
450000	CLP	11,49	60	2	2	Independencia
280000	CLP	7,15	32	1	1	Independencia
340000	CLP	8,68	34	1	1	Independencia
380000	CLP	9,7	45	1	2	Independencia
500000	CLP	12,76	52	2	2	Independencia
270000	CLP	6,89	34	1	1	Independencia
400000	CLP	10,21	53	1	2	Independencia
400000	CLP	10,21	63	2	2	Independencia
350000	CLP	8,93	41	1	2	Independencia
450000	CLP	11,49	63	2	3	Independencia
250000	CLP	6,38	30	1	1	Independencia
250000	CLP	6,38	26	1	1	Independencia
390000	CLP	9,95	67	2	3	Independencia
250000	CLP	6,38	29	1	1	Independencia
360000	CLP	9,19	48	1	2	Independencia
350000	CLP	8,93	46	1	3	Independencia
260000	CLP	6,64	32	1	1	Independencia
400000	CLP	10,21	45	1	3	Independencia
380000	CLP	9,7	46	1	2	Independencia
300000	CLP	7,66	35	1	1	Independencia
450000	CLP	11,49	67	2	3	Independencia
300000	CLP	7,66	35	1	1	Independencia
300000	CLP	7,66	30	1	1	Independencia
300000	CLP	7,66	39	1	2	Independencia
260000	CLP	6,64	34	1	1	Independencia
370000	CLP	9,44	40	1	2	Independencia
250000	CLP	6,38	29	1	1	Independencia
170000	CLP	4,34	30	1	1	Independencia
420000	CLP	10,72	40	1	2	Independencia
350000	CLP	8,93	49	2	2	Independencia
320000	CLP	8,17	38	1	2	Independencia
280000	CLP	7,15	39	1	1	Independencia
350000	CLP	8,93	65	1	2	Independencia
340000	CLP	8,68	58	1	2	Independencia
200000	CLP	5,1	40	1	1	Independencia
420000	CLP	10,72	54	1	3	Independencia
300000	CLP	7,66	30	1	1	Independencia
360000	CLP	9,19	48	1	2	Independencia
380000	CLP	9,7	48	1	2	Independencia
229990	CLP	5,87	30	1	1	Independencia
360000	CLP	9,19	60	1	2	Independencia
330000	CLP	8,42	30	1	1	Independencia
400000	CLP	10,21	40	1	2	Independencia
295000	CLP	7,53	37	1	1	Independencia
220000	CLP	5,62	34	1	1	Independencia
300000	CLP	7,66	38	1	1	Independencia
350000	CLP	8,93	30	1	1	Independencia
410000	CLP	10,46	50	1	3	Independencia
290000	CLP	7,4	22	1	1	Independencia
370000	CLP	9,44	45	1	2	Independencia
380000	CLP	9,7	60	2	3	Independencia
300000	CLP	7,66	46	1	2	Independencia
200000	CLP	5,1	28	1	1	Independencia
220000	CLP	5,62	35	1	1	Independencia
360000	CLP	9,19	35	1	1	Independencia
280000	CLP	7,15	53	1	1	Independencia
450000	CLP	11,49	49	1	2	Independencia
350000	CLP	8,93	32	1	1	Independencia
260000	CLP	6,64	30	1	1	Independencia
300000	CLP	7,66	40	1	2	Independencia
230000	CLP	5,87	24	1	1	Independencia
550000	CLP	14,04	57	2	2	Independencia
290000	CLP	7,4	33	1	1	Independencia
270000	CLP	6,89	34	1	1	Independencia
320000	CLP	8,17	45	1	2	Independencia
250000	CLP	6,38	18	1	1	Independencia
430000	CLP	10,98	53	1	3	Independencia
280000	CLP	7,15	32	1	1	Independencia
500000	CLP	12,76	60	2	3	Independencia
290000	CLP	7,4	28	1	1	Independencia
300000	CLP	7,66	35	1	1	Independencia
320000	CLP	8,17	30	1	1	Independencia
440000	CLP	11,23	57	2	2	Independencia
320000	CLP	8,17	30	1	1	Independencia
210000	CLP	5,36	26	1	1	Independencia
220000	CLP	5,62	33	1	1	Independencia
280000	CLP	7,15	30	1	1	Independencia
240000	CLP	6,13	34	1	1	Independencia
420000	CLP	10,72	45	1	2	Independencia
400000	CLP	10,21	60	2	2	Independencia
300000	CLP	7,66	42	1	2	Independencia
370000	CLP	9,44	48	2	2	Independencia
400000	CLP	10,21	48	2	2	Independencia
380000	CLP	9,7	40	1	1	Independencia
270000	CLP	6,89	30	1	1	Independencia
380000	CLP	9,7	50	1	3	Independencia
320000	CLP	8,17	25	1	1	Independencia
250000	CLP	6,38	30	1	1	Independencia
320000	CLP	8,17	30	1	1	Independencia
340000	CLP	8,68	33	1	1	Independencia
350000	CLP	8,93	40	1	3	Independencia
375000	CLP	9,57	27	1	1	Independencia
285000	CLP	7,27	55	1	2	Independencia
340000	CLP	8,68	50	2	2	Independencia
320000	CLP	8,17	43	1	2	Independencia
260000	CLP	6,64	30	1	1	Independencia
320000	CLP	8,17	45	1	2	Independencia
400000	CLP	10,21	44	2	2	Independencia
440000	CLP	11,23	43	1	2	Independencia
270000	CLP	6,89	29	1	1	Independencia
320000	CLP	8,17	29	1	1	Independencia
175000	CLP	4,47	38	1	2	Independencia
520000	CLP	13,27	70	2	2	Independencia
230000	CLP	5,87	38	1	1	Independencia
280000	CLP	7,15	31	1	1	Independencia
320000	CLP	8,17	41	1	2	Independencia
320000	CLP	8,17	30	1	1	Independencia
290000	CLP	7,4	30	1	1	Independencia
500000	CLP	12,76	71	2	3	Independencia
430000	CLP	10,98	49	2	2	Independencia
330000	CLP	8,42	32	1	1	Independencia
350000	CLP	8,93	38	1	1	Independencia
150000	CLP	3,83	25	1	1	Independencia
290000	CLP	7,4	34	1	2	Independencia
330000	CLP	8,42	46	1	2	Independencia
230000	CLP	5,87	31	1	1	Independencia
530000	CLP	13,53	64	2	2	Independencia
260000	CLP	6,64	31	1	1	Independencia
430000	CLP	10,98	45	2	2	Independencia
270000	CLP	6,89	28	1	1	Independencia
260000	CLP	6,64	35	1	1	Independencia
325000	CLP	8,3	31	1	1	Independencia
360000	CLP	9,19	47	1	2	Independencia
270000	CLP	6,89	32	1	1	Independencia
370000	CLP	9,44	55	1	3	Independencia
350000	CLP	8,93	46	1	2	Independencia
300000	CLP	7,66	35	1	1	Independencia
390000	CLP	9,95	40	2	2	Independencia
240000	CLP	6,13	32	1	1	Independencia
220000	CLP	5,62	28	1	1	Independencia
250000	CLP	6,38	50	1	1	Independencia
280000	CLP	7,15	45	1	2	Independencia
290000	CLP	7,4	40	1	2	Independencia
220000	CLP	5,62	23	1	1	Independencia
380000	CLP	9,7	60	2	3	Independencia
460000	CLP	11,74	57	2	2	Independencia
204000	CLP	5,21	35	1	1	Independencia
300000	CLP	7,66	40	1	1	Independencia
315000	CLP	8,04	50	1	2	Independencia
250000	CLP	6,38	40	1	1	Independencia
379000	CLP	9,67	50	1	2	Independencia
450000	CLP	11,49	62	2	3	Independencia
300000	CLP	7,66	30	1	1	Independencia
375000	CLP	9,57	45	1	2	Independencia
270000	CLP	6,89	30	1	1	Independencia
440000	CLP	11,23	75	2	3	Independencia
400000	CLP	10,21	47	1	2	Independencia
300000	CLP	7,66	33	1	1	Independencia
380000	CLP	9,7	47	1	2	Independencia
350000	CLP	8,93	43	1	2	Independencia
210000	CLP	5,36	32	1	1	Independencia
250000	CLP	6,38	36	1	1	Independencia
270000	CLP	6,89	32	1	1	Independencia
370000	CLP	9,44	53	1	3	Independencia
460000	CLP	11,74	67	2	2	Independencia
250000	CLP	6,38	39	1	2	Independencia
420000	CLP	10,72	45	2	2	Independencia
290000	CLP	7,4	30	1	1	Independencia
300000	CLP	7,66	43	1	2	Independencia
330000	CLP	8,42	38	1	1	Independencia
380000	CLP	9,7	30	1	1	Independencia
295000	CLP	7,53	29	1	1	Independencia
300000	CLP	7,66	29	1	1	Independencia
410000	CLP	10,46	42	1	2	Independencia
299000	CLP	7,63	29	1	1	Independencia
370000	CLP	9,44	50	1	2	Independencia
240000	CLP	6,13	35	1	1	Independencia
240000	CLP	6,13	35	1	1	Independencia
280000	CLP	7,15	35	1	1	Independencia
330000	CLP	8,42	43	1	2	Independencia
275000	CLP	7,02	25	1	1	Independencia
400000	CLP	10,21	45	1	2	Independencia
360000	CLP	9,19	50	1	2	Independencia
270000	CLP	6,89	30	1	1	Independencia
410000	CLP	10,46	48	1	2	Independencia
260000	CLP	6,64	28	1	1	Independencia
